"Step","act_calvin_abc_fair - train/kld_loss","act_calvin_abc_fair - train/kld_loss__MIN","act_calvin_abc_fair - train/kld_loss__MAX","act_calvin_b - train/kld_loss","act_calvin_b - train/kld_loss__MIN","act_calvin_b - train/kld_loss__MAX"
"22100","0.000036271288990974426","0.000036271288990974426","0.000036271288990974426","0.00007678195834159851","0.00007678195834159851","0.00007678195834159851"
"22200","0.00004879757761955261","0.00004879757761955261","0.00004879757761955261","0.00006883032619953156","0.00006883032619953156","0.00006883032619953156"
"22300","0.00003729574382305145","0.00003729574382305145","0.00003729574382305145","0.00005194917321205139","0.00005194917321205139","0.00005194917321205139"
"22400","0.00003887340426445007","0.00003887340426445007","0.00003887340426445007","0.0000668354332447052","0.0000668354332447052","0.0000668354332447052"
"22500","0.00003672391176223755","0.00003672391176223755","0.00003672391176223755","0.00005391798913478851","0.00005391798913478851","0.00005391798913478851"
"22600","0.00004144199192523956","0.00004144199192523956","0.00004144199192523956","0.00005805492401123047","0.00005805492401123047","0.00005805492401123047"
"22700","0.00004169531166553497","0.00004169531166553497","0.00004169531166553497","0.00005505606532096863","0.00005505606532096863","0.00005505606532096863"
"22800","0.000037046149373054504","0.000037046149373054504","0.000037046149373054504","0.000052172690629959106","0.000052172690629959106","0.000052172690629959106"
"22900","0.000042341649532318115","0.000042341649532318115","0.000042341649532318115","0.00006830133497714996","0.00006830133497714996","0.00006830133497714996"
"23000","0.000033600255846977234","0.000033600255846977234","0.000033600255846977234","0.00005791895091533661","0.00005791895091533661","0.00005791895091533661"
"23100","0.000033877789974212646","0.000033877789974212646","0.000033877789974212646","0.00007266923785209656","0.00007266923785209656","0.00007266923785209656"
"23200","0.000036675482988357544","0.000036675482988357544","0.000036675482988357544","0.000056354328989982605","0.000056354328989982605","0.000056354328989982605"
"23300","0.00004054419696331024","0.00004054419696331024","0.00004054419696331024","0.00005222298204898834","0.00005222298204898834","0.00005222298204898834"
"23400","0.00003201328217983246","0.00003201328217983246","0.00003201328217983246","0.00006593018770217896","0.00006593018770217896","0.00006593018770217896"
"23500","0.00003332458436489105","0.00003332458436489105","0.00003332458436489105","0.00005245022475719452","0.00005245022475719452","0.00005245022475719452"
"23600","0.00003580935299396515","0.00003580935299396515","0.00003580935299396515","0.00005034543573856354","0.00005034543573856354","0.00005034543573856354"
"23700","0.00003748014569282532","0.00003748014569282532","0.00003748014569282532","0.00016691163182258606","0.00016691163182258606","0.00016691163182258606"
"23800","0.00002783350646495819","0.00002783350646495819","0.00002783350646495819","0.00004877522587776184","0.00004877522587776184","0.00004877522587776184"
"23900","0.000029090791940689087","0.000029090791940689087","0.000029090791940689087","0.00006171315908432007","0.00006171315908432007","0.00006171315908432007"
"24000","0.000033931806683540344","0.000033931806683540344","0.000033931806683540344","0.00006799213588237762","0.00006799213588237762","0.00006799213588237762"
"24100","0.0000330265611410141","0.0000330265611410141","0.0000330265611410141","0.00006663426756858826","0.00006663426756858826","0.00006663426756858826"
"24200","0.00003312341868877411","0.00003312341868877411","0.00003312341868877411","0.00005394779145717621","0.00005394779145717621","0.00005394779145717621"
"24300","0.00003318674862384796","0.00003318674862384796","0.00003318674862384796","0.00005231983959674835","0.00005231983959674835","0.00005231983959674835"
"24400","0.00003219395875930786","0.00003219395875930786","0.00003219395875930786","0.00007445551455020905","0.00007445551455020905","0.00007445551455020905"
"24500","0.00003521330654621124","0.00003521330654621124","0.00003521330654621124","0.000050263479351997375","0.000050263479351997375","0.000050263479351997375"
"24600","0.000033659860491752625","0.000033659860491752625","0.000033659860491752625","0.00006105005741119385","0.00006105005741119385","0.00006105005741119385"
"24700","0.000027729198336601257","0.000027729198336601257","0.000027729198336601257","0.0000742785632610321","0.0000742785632610321","0.0000742785632610321"
"24800","0.00003679096698760986","0.00003679096698760986","0.00003679096698760986","0.00004950910806655884","0.00004950910806655884","0.00004950910806655884"
"24900","0.000024942681193351746","0.000024942681193351746","0.000024942681193351746","0.00006310828030109406","0.00006310828030109406","0.00006310828030109406"
"25000","0.0000301264226436615","0.0000301264226436615","0.0000301264226436615","0.00004777871072292328","0.00004777871072292328","0.00004777871072292328"
"25100","0.000034071505069732666","0.000034071505069732666","0.000034071505069732666","0.00003855302929878235","0.00003855302929878235","0.00003855302929878235"
"25200","0.000039635226130485535","0.000039635226130485535","0.000039635226130485535","0.000036988407373428345","0.000036988407373428345","0.000036988407373428345"
"25300","0.000026073306798934937","0.000026073306798934937","0.000026073306798934937","0.00004278495907783508","0.00004278495907783508","0.00004278495907783508"
"25400","0.000029668211936950684","0.000029668211936950684","0.000029668211936950684","0.000044815242290496826","0.000044815242290496826","0.000044815242290496826"
"25500","0.000028219074010849","0.000028219074010849","0.000028219074010849","0.00004385225474834442","0.00004385225474834442","0.00004385225474834442"
"25600","0.00003470666706562042","0.00003470666706562042","0.00003470666706562042","0.00005245767533779144","0.00005245767533779144","0.00005245767533779144"
"25700","0.00003081560134887695","0.00003081560134887695","0.00003081560134887695","0.000040531158447265625","0.000040531158447265625","0.000040531158447265625"
"25800","0.000029515475034713745","0.000029515475034713745","0.000029515475034713745","0.00005201064050197601","0.00005201064050197601","0.00005201064050197601"
"25900","0.00004286132752895355","0.00004286132752895355","0.00004286132752895355","0.00004197470843791962","0.00004197470843791962","0.00004197470843791962"
"26000","0.000024180859327316284","0.000024180859327316284","0.000024180859327316284","0.00004332512617111206","0.00004332512617111206","0.00004332512617111206"
"26100","0.00002829916775226593","0.00002829916775226593","0.00002829916775226593","0.00003783777356147766","0.00003783777356147766","0.00003783777356147766"
"26200","0.000027451664209365845","0.000027451664209365845","0.000027451664209365845","0.000044090673327445984","0.000044090673327445984","0.000044090673327445984"
"26300","0.000026384368538856506","0.000026384368538856506","0.000026384368538856506","0.0000512097030878067","0.0000512097030878067","0.0000512097030878067"
"26400","0.000028073787689208984","0.000028073787689208984","0.000028073787689208984","0.00003736838698387146","0.00003736838698387146","0.00003736838698387146"
"26500","0.00003188103437423706","0.00003188103437423706","0.00003188103437423706","0.000026492401957511902","0.000026492401957511902","0.000026492401957511902"
"26600","0.0000262334942817688","0.0000262334942817688","0.0000262334942817688","0.00004828162491321564","0.00004828162491321564","0.00004828162491321564"
"26700","0.000025538727641105652","0.000025538727641105652","0.000025538727641105652","0.000041117891669273376","0.000041117891669273376","0.000041117891669273376"
"26800","0.00002160109579563141","0.00002160109579563141","0.00002160109579563141","0.00003454461693763733","0.00003454461693763733","0.00003454461693763733"
"26900","0.000027725473046302795","0.000027725473046302795","0.000027725473046302795","0.000046409666538238525","0.000046409666538238525","0.000046409666538238525"
"27000","0.000026615336537361145","0.000026615336537361145","0.000026615336537361145","0.000042825937271118164","0.000042825937271118164","0.000042825937271118164"
"27100","0.00003018975257873535","0.00003018975257873535","0.00003018975257873535","0.000042829662561416626","0.000042829662561416626","0.000042829662561416626"
"27200","0.00003276020288467407","0.00003276020288467407","0.00003276020288467407","0.00002929382026195526","0.00002929382026195526","0.00002929382026195526"
"27300","0.000027164816856384277","0.000027164816856384277","0.000027164816856384277","0.000027175992727279663","0.000027175992727279663","0.000027175992727279663"
"27400","0.00003460608422756195","0.00003460608422756195","0.00003460608422756195","0.00002985261380672455","0.00002985261380672455","0.00002985261380672455"
"27500","0.000024801120162010193","0.000024801120162010193","0.000024801120162010193","0.00003184564411640167","0.00003184564411640167","0.00003184564411640167"
"27600","0.000023733824491500854","0.000023733824491500854","0.000023733824491500854","0.00003261677920818329","0.00003261677920818329","0.00003261677920818329"
"27700","0.000026756897568702698","0.000026756897568702698","0.000026756897568702698","0.000027826055884361267","0.000027826055884361267","0.000027826055884361267"
"27800","0.000026283785700798035","0.000026283785700798035","0.000026283785700798035","0.000038972124457359314","0.000038972124457359314","0.000038972124457359314"
"27900","0.00003221072256565094","0.00003221072256565094","0.00003221072256565094","0.000030504539608955383","0.000030504539608955383","0.000030504539608955383"
"28000","0.000022660940885543823","0.000022660940885543823","0.000022660940885543823","0.00003042258322238922","0.00003042258322238922","0.00003042258322238922"
"28100","0.000024946406483650208","0.000024946406483650208","0.000024946406483650208","0.000030666589736938477","0.000030666589736938477","0.000030666589736938477"
"28200","0.0000209808349609375","0.0000209808349609375","0.0000209808349609375","0.00003189593553543091","0.00003189593553543091","0.00003189593553543091"
"28300","0.000028992071747779846","0.000028992071747779846","0.000028992071747779846","0.00003291107714176178","0.00003291107714176178","0.00003291107714176178"
"28400","0.00003211945295333862","0.00003211945295333862","0.00003211945295333862","0.00003318116068840027","0.00003318116068840027","0.00003318116068840027"
"28500","0.000024473294615745544","0.000024473294615745544","0.000024473294615745544","0.00003356859087944031","0.00003356859087944031","0.00003356859087944031"
"28600","0.000026309862732887268","0.000026309862732887268","0.000026309862732887268","0.0000384841114282608","0.0000384841114282608","0.0000384841114282608"
"28700","0.000020703300833702087","0.000020703300833702087","0.000020703300833702087","0.0000279843807220459","0.0000279843807220459","0.0000279843807220459"
"28800","0.00002539902925491333","0.00002539902925491333","0.00002539902925491333","0.00002831593155860901","0.00002831593155860901","0.00002831593155860901"
"28900","0.000021921470761299133","0.000021921470761299133","0.000021921470761299133","0.000030547380447387695","0.000030547380447387695","0.000030547380447387695"
"29000","0.00002588331699371338","0.00002588331699371338","0.00002588331699371338","0.000027379021048545837","0.000027379021048545837","0.000027379021048545837"
"29100","0.000021068379282951355","0.000021068379282951355","0.000021068379282951355","0.000025395303964614868","0.000025395303964614868","0.000025395303964614868"
"29200","0.000023055821657180786","0.000023055821657180786","0.000023055821657180786","0.00002971664071083069","0.00002971664071083069","0.00002971664071083069"
"29300","0.00002204813063144684","0.00002204813063144684","0.00002204813063144684","0.00002941116690635681","0.00002941116690635681","0.00002941116690635681"
"29400","0.00002175942063331604","0.00002175942063331604","0.00002175942063331604","0.00002732500433921814","0.00002732500433921814","0.00002732500433921814"
"29500","0.000029046088457107544","0.000029046088457107544","0.000029046088457107544","0.00002901628613471985","0.00002901628613471985","0.00002901628613471985"
"29600","0.000025352463126182556","0.000025352463126182556","0.000025352463126182556","0.000026514753699302673","0.000026514753699302673","0.000026514753699302673"
"29700","0.000023368746042251587","0.000023368746042251587","0.000023368746042251587","0.000023484230041503906","0.000023484230041503906","0.000023484230041503906"
"29800","0.00002650730311870575","0.00002650730311870575","0.00002650730311870575","0.000023366883397102356","0.000023366883397102356","0.000023366883397102356"
"29900","0.00002134963870048523","0.00002134963870048523","0.00002134963870048523","0.000029377639293670654","0.000029377639293670654","0.000029377639293670654"
"30000","0.000023387372493743896","0.000023387372493743896","0.000023387372493743896","0.000024927780032157898","0.000024927780032157898","0.000024927780032157898"
"30100","0.00003149174153804779","0.00003149174153804779","0.00003149174153804779","0.000028954818844795227","0.000028954818844795227","0.000028954818844795227"
"30200","0.000020790845155715942","0.000020790845155715942","0.000020790845155715942","0.000028168782591819763","0.000028168782591819763","0.000028168782591819763"
"30300","0.00002894364297389984","0.00002894364297389984","0.00002894364297389984","0.000024128705263137817","0.000024128705263137817","0.000024128705263137817"
"30400","0.000025823712348937988","0.000025823712348937988","0.000025823712348937988","0.000023556873202323914","0.000023556873202323914","0.000023556873202323914"
"30500","0.000024568289518356323","0.000024568289518356323","0.000024568289518356323","0.0000260230153799057","0.0000260230153799057","0.0000260230153799057"
"30600","0.000017195940017700195","0.000017195940017700195","0.000017195940017700195","0.000026242807507514954","0.000026242807507514954","0.000026242807507514954"
"30700","0.000019611790776252747","0.000019611790776252747","0.000019611790776252747","0.000025510787963867188","0.000025510787963867188","0.000025510787963867188"
"30800","0.000023772940039634705","0.000023772940039634705","0.000023772940039634705","0.000023806467652320862","0.000023806467652320862","0.000023806467652320862"
"30900","0.000024404376745224","0.000024404376745224","0.000024404376745224","0.000018086284399032593","0.000018086284399032593","0.000018086284399032593"
"31000","0.00002187490463256836","0.00002187490463256836","0.00002187490463256836","0.000029668211936950684","0.000029668211936950684","0.000029668211936950684"
"31100","0.000023009255528450012","0.000023009255528450012","0.000023009255528450012","0.000023009255528450012","0.000023009255528450012","0.000023009255528450012"
"31200","0.00002491101622581482","0.00002491101622581482","0.00002491101622581482","0.000021347776055336","0.000021347776055336","0.000021347776055336"
"31300","0.000019341707229614258","0.000019341707229614258","0.000019341707229614258","0.000020470470190048218","0.000020470470190048218","0.000020470470190048218"
"31400","0.000026419758796691895","0.000026419758796691895","0.000026419758796691895","0.000023346394300460815","0.000023346394300460815","0.000023346394300460815"
"31500","0.000025274232029914856","0.000025274232029914856","0.000025274232029914856","0.000028090551495552063","0.000028090551495552063","0.000028090551495552063"
"31600","0.000023268163204193115","0.000023268163204193115","0.000023268163204193115","0.000021735206246376038","0.000021735206246376038","0.000021735206246376038"
"31700","0.00001839175820350647","0.00001839175820350647","0.00001839175820350647","0.000025607645511627197","0.000025607645511627197","0.000025607645511627197"
"31800","0.000018399208784103394","0.000018399208784103394","0.000018399208784103394","0.000027721747756004333","0.000027721747756004333","0.000027721747756004333"
"31900","0.00002110004425048828","0.00002110004425048828","0.00002110004425048828","0.000028051435947418213","0.000028051435947418213","0.000028051435947418213"
"32000","0.000018713995814323425","0.000018713995814323425","0.000018713995814323425","0.000021239742636680603","0.000021239742636680603","0.000021239742636680603"
"32100","0.00002459809184074402","0.00002459809184074402","0.00002459809184074402","0.00002137012779712677","0.00002137012779712677","0.00002137012779712677"
"32200","0.00001882202923297882","0.00001882202923297882","0.00001882202923297882","0.000021828338503837585","0.000021828338503837585","0.000021828338503837585"
"32300","0.000017823651432991028","0.000017823651432991028","0.000017823651432991028","0.000021656975150108337","0.000021656975150108337","0.000021656975150108337"
"32400","0.000022877007722854614","0.000022877007722854614","0.000022877007722854614","0.000020537525415420532","0.000020537525415420532","0.000020537525415420532"
"32500","0.000020759180188179016","0.000020759180188179016","0.000020759180188179016","0.000017588958144187927","0.000017588958144187927","0.000017588958144187927"
"32600","0.000021398067474365234","0.000021398067474365234","0.000021398067474365234","0.000025024637579917908","0.000025024637579917908","0.000025024637579917908"
"32700","0.000021183863282203674","0.000021183863282203674","0.000021183863282203674","0.000018596649169921875","0.000018596649169921875","0.000018596649169921875"
"32800","0.000016851350665092468","0.000016851350665092468","0.000016851350665092468","0.000030370429158210754","0.000030370429158210754","0.000030370429158210754"
"32900","0.000024013221263885498","0.000024013221263885498","0.000024013221263885498","0.00002545490860939026","0.00002545490860939026","0.00002545490860939026"
"33000","0.000017704442143440247","0.000017704442143440247","0.000017704442143440247","0.000021729618310928345","0.000021729618310928345","0.000021729618310928345"
"33100","0.000016340985894203186","0.000016340985894203186","0.000016340985894203186","0.000021316111087799072","0.000021316111087799072","0.000021316111087799072"
"33200","0.000016964972019195557","0.000016964972019195557","0.000016964972019195557","0.00001693330705165863","0.00001693330705165863","0.00001693330705165863"
"33300","0.00002088211476802826","0.00002088211476802826","0.00002088211476802826","0.00002133287489414215","0.00002133287489414215","0.00002133287489414215"
"33400","0.000035060569643974304","0.000035060569643974304","0.000035060569643974304","0.000019701197743415833","0.000019701197743415833","0.000019701197743415833"
"33500","0.00002021901309490204","0.00002021901309490204","0.00002021901309490204","0.00002378225326538086","0.00002378225326538086","0.00002378225326538086"
"33600","0.000016469508409500122","0.000016469508409500122","0.000016469508409500122","0.0000178460031747818","0.0000178460031747818","0.0000178460031747818"
"33700","0.00002528168261051178","0.00002528168261051178","0.00002528168261051178","0.00002288818359375","0.00002288818359375","0.00002288818359375"
"33800","0.000028735026717185974","0.000028735026717185974","0.000028735026717185974","0.000019451603293418884","0.000019451603293418884","0.000019451603293418884"
"33900","0.000024376437067985535","0.000024376437067985535","0.000024376437067985535","0.000016264617443084717","0.000016264617443084717","0.000016264617443084717"
"34000","0.000022415071725845337","0.000022415071725845337","0.000022415071725845337","0.000020895153284072876","0.000020895153284072876","0.000020895153284072876"
"34100","0.0000174008309841156","0.0000174008309841156","0.0000174008309841156","0.000021379441022872925","0.000021379441022872925","0.000021379441022872925"
"34200","0.000020626932382583618","0.000020626932382583618","0.000020626932382583618","0.000022368505597114563","0.000022368505597114563","0.000022368505597114563"
"34300","0.000019453465938568115","0.000019453465938568115","0.000019453465938568115","0.000023972243070602417","0.000023972243070602417","0.000023972243070602417"
"34400","0.000023752450942993164","0.000023752450942993164","0.000023752450942993164","0.000019470229744911194","0.000019470229744911194","0.000019470229744911194"
"34500","0.00002347491681575775","0.00002347491681575775","0.00002347491681575775","0.00001806393265724182","0.00001806393265724182","0.00001806393265724182"
"34600","0.000019341707229614258","0.000019341707229614258","0.000019341707229614258","0.000025389716029167175","0.000025389716029167175","0.000025389716029167175"
"34700","0.000017037615180015564","0.000017037615180015564","0.000017037615180015564","0.00002806633710861206","0.00002806633710861206","0.00002806633710861206"
"34800","0.000015027821063995361","0.000015027821063995361","0.000015027821063995361","0.000023720785975456238","0.000023720785975456238","0.000023720785975456238"
"34900","0.000022757798433303833","0.000022757798433303833","0.000022757798433303833","0.00001913309097290039","0.00001913309097290039","0.00001913309097290039"
"35000","0.000021224841475486755","0.000021224841475486755","0.000021224841475486755","0.000021869316697120667","0.000021869316697120667","0.000021869316697120667"
"35100","0.000025434419512748718","0.000025434419512748718","0.000025434419512748718","0.00001989118754863739","0.00001989118754863739","0.00001989118754863739"
"35200","0.000014744699001312256","0.000014744699001312256","0.000014744699001312256","0.00001961924135684967","0.00001961924135684967","0.00001961924135684967"
"35300","0.000023387372493743896","0.000023387372493743896","0.000023387372493743896","0.000017797574400901794","0.000017797574400901794","0.000017797574400901794"
"35400","0.00002022087574005127","0.00002022087574005127","0.00002022087574005127","0.000026658177375793457","0.000026658177375793457","0.000026658177375793457"
"35500","0.0000215284526348114","0.0000215284526348114","0.0000215284526348114","0.00001817755401134491","0.00001817755401134491","0.00001817755401134491"
"35600","0.000017639249563217163","0.000017639249563217163","0.000017639249563217163","0.000017333775758743286","0.000017333775758743286","0.000017333775758743286"
"35700","0.0000186823308467865","0.0000186823308467865","0.0000186823308467865","0.00001897290349006653","0.00001897290349006653","0.00001897290349006653"
"35800","0.00002012774348258972","0.00002012774348258972","0.00002012774348258972","0.000017778947949409485","0.000017778947949409485","0.000017778947949409485"
"35900","0.000025538727641105652","0.000025538727641105652","0.000025538727641105652","0.000020176172256469727","0.000020176172256469727","0.000020176172256469727"
"36000","0.00001535378396511078","0.00001535378396511078","0.00001535378396511078","0.00001835450530052185","0.00001835450530052185","0.00001835450530052185"
"36100","0.000020168721675872803","0.000020168721675872803","0.000020168721675872803","0.000020753592252731323","0.000020753592252731323","0.000020753592252731323"
"36200","0.000014321878552436829","0.000014321878552436829","0.000014321878552436829","0.00002036057412624359","0.00002036057412624359","0.00002036057412624359"
"36300","0.000019293278455734253","0.000019293278455734253","0.000019293278455734253","0.000018673017621040344","0.000018673017621040344","0.000018673017621040344"
"36400","0.000015364959836006165","0.000015364959836006165","0.000015364959836006165","0.000021789222955703735","0.000021789222955703735","0.000021789222955703735"
"36500","0.000017423182725906372","0.000017423182725906372","0.000017423182725906372","0.000020405277609825134","0.000020405277609825134","0.000020405277609825134"
"36600","0.00001911446452140808","0.00001911446452140808","0.00001911446452140808","0.000019291415810585022","0.000019291415810585022","0.000019291415810585022"
"36700","0.00002442672848701477","0.00002442672848701477","0.00002442672848701477","0.000017892569303512573","0.000017892569303512573","0.000017892569303512573"
"36800","0.000019297003746032715","0.000019297003746032715","0.000019297003746032715","0.000017646700143814087","0.000017646700143814087","0.000017646700143814087"
"36900","0.00001560710370540619","0.00001560710370540619","0.00001560710370540619","0.000019297003746032715","0.000019297003746032715","0.000019297003746032715"
"37000","0.000019408762454986572","0.000019408762454986572","0.000019408762454986572","0.00002475827932357788","0.00002475827932357788","0.00002475827932357788"
"37100","0.000015905126929283142","0.000015905126929283142","0.000015905126929283142","0.00001663900911808014","0.00001663900911808014","0.00001663900911808014"
"37200","0.000015970319509506226","0.000015970319509506226","0.000015970319509506226","0.00001934356987476349","0.00001934356987476349","0.00001934356987476349"
"37300","0.000018361955881118774","0.000018361955881118774","0.000018361955881118774","0.000022199004888534546","0.000022199004888534546","0.000022199004888534546"
"37400","0.000017667189240455627","0.000017667189240455627","0.000017667189240455627","0.00001889653503894806","0.00001889653503894806","0.00001889653503894806"
"37500","0.000016937032341957092","0.000016937032341957092","0.000016937032341957092","0.000023791566491127014","0.000023791566491127014","0.000023791566491127014"
"37600","0.000017158687114715576","0.000017158687114715576","0.000017158687114715576","0.000022195279598236084","0.000022195279598236084","0.000022195279598236084"
"37700","0.000018732622265815735","0.000018732622265815735","0.000018732622265815735","0.000014493241906166077","0.000014493241906166077","0.000014493241906166077"
"37800","0.000013630837202072144","0.000013630837202072144","0.000013630837202072144","0.000016899779438972473","0.000016899779438972473","0.000016899779438972473"
"37900","0.000016674399375915527","0.000016674399375915527","0.000016674399375915527","0.00001893937587738037","0.00001893937587738037","0.00001893937587738037"
"38000","0.000015113502740859985","0.000015113502740859985","0.000015113502740859985","0.000022569671273231506","0.000022569671273231506","0.000022569671273231506"
"38100","0.000015370547771453857","0.000015370547771453857","0.000015370547771453857","0.000020463019609451294","0.000020463019609451294","0.000020463019609451294"
"38200","0.000015897676348686218","0.000015897676348686218","0.000015897676348686218","0.000016286969184875488","0.000016286969184875488","0.000016286969184875488"
"38300","0.000014135614037513733","0.000014135614037513733","0.000014135614037513733","0.000015836209058761597","0.000015836209058761597","0.000015836209058761597"
"38400","0.000020256265997886658","0.000020256265997886658","0.000020256265997886658","0.00002143159508705139","0.00002143159508705139","0.00002143159508705139"
"38500","0.000022277235984802246","0.000022277235984802246","0.000022277235984802246","0.00001920759677886963","0.00001920759677886963","0.00001920759677886963"
"38600","0.000015912577509880066","0.000015912577509880066","0.000015912577509880066","0.000017551705241203308","0.000017551705241203308","0.000017551705241203308"
"38700","0.000015657395124435425","0.000015657395124435425","0.000015657395124435425","0.000015484169125556946","0.000015484169125556946","0.000015484169125556946"
"38800","0.000020556151866912842","0.000020556151866912842","0.000020556151866912842","0.000018851831555366516","0.000018851831555366516","0.000018851831555366516"
"38900","0.000017706304788589478","0.000017706304788589478","0.000017706304788589478","0.000016627833247184753","0.000016627833247184753","0.000016627833247184753"
"39000","0.000020390376448631287","0.000020390376448631287","0.000020390376448631287","0.000025874003767967224","0.000025874003767967224","0.000025874003767967224"
"39100","0.00001788325607776642","0.00001788325607776642","0.00001788325607776642","0.000015772879123687744","0.000015772879123687744","0.000015772879123687744"
"39200","0.00001767463982105255","0.00001767463982105255","0.00001767463982105255","0.00001887604594230652","0.00001887604594230652","0.00001887604594230652"
"39300","0.00001732446253299713","0.00001732446253299713","0.00001732446253299713","0.000016726553440093994","0.000016726553440093994","0.000016726553440093994"
"39400","0.000015076249837875366","0.000015076249837875366","0.000015076249837875366","0.000018522143363952637","0.000018522143363952637","0.000018522143363952637"
"39500","0.000014582648873329163","0.000014582648873329163","0.000014582648873329163","0.000015504658222198486","0.000015504658222198486","0.000015504658222198486"
"39600","0.00002107955515384674","0.00002107955515384674","0.00002107955515384674","0.00001597590744495392","0.00001597590744495392","0.00001597590744495392"
"39700","0.00001696869730949402","0.00001696869730949402","0.00001696869730949402","0.0000248737633228302","0.0000248737633228302","0.0000248737633228302"
"39800","0.000017603859305381775","0.000017603859305381775","0.000017603859305381775","0.000017521902918815613","0.000017521902918815613","0.000017521902918815613"
"39900","0.000013334676623344421","0.000013334676623344421","0.000013334676623344421","0.000013066455721855164","0.000013066455721855164","0.000013066455721855164"
"40000","0.000015858560800552368","0.000015858560800552368","0.000015858560800552368","0.000018617138266563416","0.000018617138266563416","0.000018617138266563416"
"40100","0.00001640617847442627","0.00001640617847442627","0.00001640617847442627","0.000036071985960006714","0.000036071985960006714","0.000036071985960006714"
"40200","0.000016070902347564697","0.000016070902347564697","0.000016070902347564697","0.000014653429388999939","0.000014653429388999939","0.000014653429388999939"
"40300","0.00001644901931285858","0.00001644901931285858","0.00001644901931285858","0.000019490718841552734","0.000019490718841552734","0.000019490718841552734"
"40400","0.00001523829996585846","0.00001523829996585846","0.00001523829996585846","0.000018404796719551086","0.000018404796719551086","0.000018404796719551086"
"40500","0.0000167209655046463","0.0000167209655046463","0.0000167209655046463","0.000014601275324821472","0.000014601275324821472","0.000014601275324821472"
"40600","0.000018924474716186523","0.000018924474716186523","0.000018924474716186523","0.000023320317268371582","0.000023320317268371582","0.000023320317268371582"
"40700","0.000018399208784103394","0.000018399208784103394","0.000018399208784103394","0.000013746321201324463","0.000013746321201324463","0.000013746321201324463"
"40800","0.00001603737473487854","0.00001603737473487854","0.00001603737473487854","0.00002049654722213745","0.00002049654722213745","0.00002049654722213745"
"40900","0.0000177137553691864","0.0000177137553691864","0.0000177137553691864","0.000017531216144561768","0.000017531216144561768","0.000017531216144561768"
"41000","0.000022066757082939148","0.000022066757082939148","0.000022066757082939148","0.000016450881958007812","0.000016450881958007812","0.000016450881958007812"
"41100","0.000016791746020317078","0.000016791746020317078","0.000016791746020317078","0.000020390376448631287","0.000020390376448631287","0.000020390376448631287"
"41200","0.00001675635576248169","0.00001675635576248169","0.00001675635576248169","0.000020595267415046692","0.000020595267415046692","0.000020595267415046692"
"41300","0.00001621432602405548","0.00001621432602405548","0.00001621432602405548","0.00001654215157032013","0.00001654215157032013","0.00001654215157032013"
"41400","0.00001650676131248474","0.00001650676131248474","0.00001650676131248474","0.00001757405698299408","0.00001757405698299408","0.00001757405698299408"
"41500","0.000016750767827033997","0.000016750767827033997","0.000016750767827033997","0.000016333535313606262","0.000016333535313606262","0.000016333535313606262"
"41600","0.000015655532479286194","0.000015655532479286194","0.000015655532479286194","0.00001911073923110962","0.00001911073923110962","0.00001911073923110962"
"41700","0.000013325363397598267","0.000013325363397598267","0.000013325363397598267","0.000018155202269554138","0.000018155202269554138","0.000018155202269554138"
"41800","0.000013124197721481323","0.000013124197721481323","0.000013124197721481323","0.000017931684851646423","0.000017931684851646423","0.000017931684851646423"
"41900","0.000016869977116584778","0.000016869977116584778","0.000016869977116584778","0.00002242252230644226","0.00002242252230644226","0.00002242252230644226"
"42000","0.000017549842596054077","0.000017549842596054077","0.000017549842596054077","0.000016432255506515503","0.000016432255506515503","0.000016432255506515503"
"42100","0.000014906749129295349","0.000014906749129295349","0.000014906749129295349","0.00001556985080242157","0.00001556985080242157","0.00001556985080242157"
"42200","0.00001551210880279541","0.00001551210880279541","0.00001551210880279541","0.000016180798411369324","0.000016180798411369324","0.000016180798411369324"
"42300","0.000014450401067733765","0.000014450401067733765","0.000014450401067733765","0.000018073245882987976","0.000018073245882987976","0.000018073245882987976"
"42400","0.00001739896833896637","0.00001739896833896637","0.00001739896833896637","0.00001757591962814331","0.00001757591962814331","0.00001757591962814331"
"42500","0.000016337260603904724","0.000016337260603904724","0.000016337260603904724","0.00001813657581806183","0.00001813657581806183","0.00001813657581806183"
"42600","0.00001693516969680786","0.00001693516969680786","0.00001693516969680786","0.00002308376133441925","0.00002308376133441925","0.00002308376133441925"
"42700","0.00001807883381843567","0.00001807883381843567","0.00001807883381843567","0.000015176832675933838","0.000015176832675933838","0.000015176832675933838"
"42800","0.00001749768853187561","0.00001749768853187561","0.00001749768853187561","0.00001553259789943695","0.00001553259789943695","0.00001553259789943695"
"42900","0.00001498498022556305","0.00001498498022556305","0.00001498498022556305","0.000018768012523651123","0.000018768012523651123","0.000018768012523651123"
"43000","0.00001636520028114319","0.00001636520028114319","0.00001636520028114319","0.000015927478671073914","0.000015927478671073914","0.000015927478671073914"
"43100","0.000015340745449066162","0.000015340745449066162","0.000015340745449066162","0.00001726672053337097","0.00001726672053337097","0.00001726672053337097"
"43200","0.0000143442302942276","0.0000143442302942276","0.0000143442302942276","0.00001588091254234314","0.00001588091254234314","0.00001588091254234314"
"43300","0.000014960765838623047","0.000014960765838623047","0.000014960765838623047","0.000018224120140075684","0.000018224120140075684","0.000018224120140075684"
